UIC_Query,URL,Заглавие (Статус),Състояние към дата,ЕИК/ПИК,Фирмено дело,Фирма/Наименование,Правна форма,Държава,Област и Община,Населено място,Адрес,Предмет на дейност,Физическо лице,Other_Data
103146666,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=103146666,"""ТОНИ-ЕМ"" ЕООД",19.09.2026г.,103146666,1975/1997 310,ТОНИ-ЕМ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Шумен, Община: Нови пазар","гр. Нови пазар, п.к. 9900","бул./ул. Стефан Караджа № 48, вх. 1, ет. 5, ап. 20","ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД; ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО; ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО; КОМИСИОННИ, СПЕДИЦИОННИ И ПРЕВОЗНИ СДЕЛКИ; СКЛАДОВИ СДЕЛКИ; ЛИЦЕНЗИОННИ СДЕЛКИ; СТОКОВ КОНТРОЛ; СДЕЛКИ С ИНТЕЛЕКТУАЛНА СОБСТВЕНОСТ; ХОТЕЛИЕРСКИ, ТУРИСТИЧЕСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ, ИМПРЕСАРСКИ УСЛУГИ; ПОКУПКА, СТРОЕЖ ИЛИ ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА; ЛИЗИНГ; ВНОС, ИЗНОС И ПРОДАЖБА НА ВСЯКАКЪВ ВИД АВТОМОБИЛИ, АВТО-МОНТЬОРСКИ, АВТО-ТЕНЕКЕДЖИЙСКИ И АВТО-БОЯДЖИЙСКИ УСЛУГИ; ТАКСИМЕТРОВИ УСЛУГИ; БАРТЕРНИ СДЕЛКИ В СТРАНАТА И ЧУЖБИНА; ОРГАНИЗИРАНО НАБИРАНЕ И ИЗПРАЩАНЕ НА РАБОТА В ЧУЖБИНА НА МОРСКИ И МЕДИЦИНСКИ КАДРИ.",,"{""4. Изписване на чужд език"": ""TONY EM"", ""7. Управители"": ""Иван Георгиев Христов, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Иван Георгиев Христов"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
123621992,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=123621992,"""ТЕРРА ОЙЛ"" ЕООД",19.09.2026г.,123621992,486/2002 550,ТЕРРА ОЙЛ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1301","р-н Възраждане, бул./ул. Пиротска № 22, вх. Б, ет. 1","ПOKУПKA HA CTOKИ ИЛИ ДPУГИ BEЩИ C ЦEЛ ДA ГИ ПPEПPOДAДE B ПЪPBOHAЧAЛEH, ПPEPAБOTEH ИЛИ OБPAБOTEH BИД, ПPOДAЖБA HA CTOKИ OT COБCTBEHO ПPOИЗBOДCTBO, TЪPГOBCKO ПPEДCTABИTEЛCTBO И ПOCPEДHИЧECTBO, ЛИЦEHЗИOHHИ CДEЛKИ, XOTEЛИEPCKИ, TУPИCTИЧECKИ, ИHФOPMAЦИOHHИ, ПPOГPAMHИ, ИMПPECAPCKИ И CЧETOBOДHИ УCЛУГИ, ПOKУПKA, CTPOEЖ ИЛИ OБЗABEЖДAHE HA HEДBИЖИMИ ИMOTИ C ЦEЛ ПPOДAЖБA, ЛИЗИHГ.",,"{""4. Изписване на чужд език"": ""TERRA OIL OOD"", ""7. Управители"": ""Светослав Иванов Иванов, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""„ТИДАС” ЕООД, ЕИК/ПИК 175132497, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""153387.56 €"", ""32. Внесен капитал"": ""153387.56 €""}"
123622005,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=123622005,"""ТЕРА ТУР"" ЕООД",19.09.2026г.,123622005,485/2002 550,ТЕРА ТУР,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Стара Загора, Община: Стара Загора","гр. Стара Загора, п.к. 6000","ж.к. ГОЛЕШ, бул./ул. АДМ. СГР. ХОЛДИНГ ТЕРА ГРУП","ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ДА ГИ ПРЕПРОДАДЕ В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО, ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО, ЛИЦЕНЗИОННИ СДЕЛКИ, ХОТЕЛИЕРСКИ, ТУРИСТИЧЕСКИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ, ИМПРЕСАРСКИ И СЧЕТОВОДНИ УСЛУГИ, ПОКУПКА, СТРОЕЖ ИЛИ ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА, ЛИЗИНГ.",,"{""4. Изписване на чужд език"": ""TERA TUR"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София\nр-н Младост\nж.к. Младост 1, бул./ул. бул. Андрей Сахаров № 56"", ""7. Управители"": ""РУМЕН ТОДОРОВ АНДОНОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""МАРТИНА МИХАЙЛОВА ПЕНЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
123622012,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=123622012,"""БАГИРА"" ООД",19.09.2026г.,123622012,418/2002 550,БАГИРА,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Стара Загора, Община: Стара Загора","гр. Стара Загора, п.к. 6000","бул./ул. бул. ПАТРИАРХ ЕВТИМИЙ № 39 Телефон: 042/613384, Факс: 042/613389","ВЪТРЕШНА И ВЪНШНА ТЪРГОВИЯ,ВКЛ. ВНОС, ИЗНОС, РЕЕКСПОРТ, ПРОИЗВОДСТВО, ИЗКУПУВАНЕ, ЗАГОТОВКА И РЕАЛИЗАЦИЯ НА СЕЛСКОСТОПАНСКА, ЖИВОТИНСКА И ПЧЕЛАРСКА ПРОДУКЦИЯ, КАКТО И ПРИСПОСОБЛЕНИЯ, СЪОРЪЖЕНИЯ И ДРЕБЕН ИНВЕНТАР ЗА ТЕЗИ ДЕЙНОСТИ, ТАКСИМЕТРОВИ, ТРАНСПОРТНИ ПРЕВОЗИ, МЕЖДУНАРОДЕН ТРАНСПОРТ - ПРЕВОЗ НА ПЪТНИЦИ И ТОВАРИ, ЕКСПЛОАТАЦИЯ НА ТЪРГОВСКИ И ТУРИСТИЧЕСКИ ОБЕКТИ И ЗАВЕДЕНИЯ ЗА ОБЩЕСТВЕНО ХРАНЕНЕ И РАЗВЛЕЧЕНИЕ И УСЛУГИ СЪПЪТСТВАЩИ ТЕЗИ ДЕЙНОСТИ, РАЗВЛЕКАТЕЛНИ, ЕЛЕКТРОННИ, КОМПЮТЪРНИ ИГРИ, СТРОИТЕЛНО РЕМОНТНИ УСЛУГИ, ВКЛ. РЕМОНТ НА БИТОВА ТЕХНИКА, ОКАЗИОННА И КОМИСИОННА ТЪРГОВИЯ , ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО НА МЕСТНИ И ЧУЖДЕСТРАННИ ФИЗИЧЕСКИ И ЮРИДИЧЕСКИ ЛИЦА, ВНОС, ИЗНОС, ПРОИЗВОДСТВО, РАЗФАСОВКА И ТЪРГОВИЯ НА ДРЕБНО С ФОТОФАРМАЦЕФТИЧНИ ПРЕПАРАТИ (ПЕСТИЦИДИ), МИНЕРАЛНИ ТОРОВЕ И ХРАНИТЕЛНИ СРЕДИ, ДОБИВ, ИЗВОЗ, ОБРАБОТКА И ТЪРГОВИЯ С ДЪРВЕН МАТЕРИАЛ, ВСЯКА ДРУГА ДЕЙНОСТИ И УСЛУГИ, НЕЗАБРАНЕНИ СЪС ЗАКОН. ДРУЖЕСТВОТО ЩЕ ИЗВЪРШВА ДЕЙНОСТТА СИ В СТРАНАТА И ЧУЖБИНА, ВКЛЮЧИТЕЛНО В СВОБОДНИТЕ БЕЗМИТНИ ЗОНИ.",,"{""4. Изписване на чужд език"": ""BAGIRA"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 5246\nКлас по НКИД: ТЪРГОВИЯ НА ДРЕБНО С ЖЕЛЕЗАРИЯ, БОИ И ПЛОСКО СТЪКЛО"", ""7. Управители"": ""ВАСИЛ АТАНАСОВ АРГИРОВ\nДЕЯН ВАСИЛЕВ АРГИРОВ, Държава: БЪЛГАРИЯ\nМАРИЯН ВАСИЛЕВ АРГИРОВ, Държава: БЪЛГАРИЯ"", ""11. Начин на представляване"": ""по друг начин:\nЗАЕДНО И ПООТДЕЛНО"", ""19. Съдружници"": ""ДЕЯН ВАСИЛЕВ АРГИРОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 141666.00 лв.\nМАРИЯН ВАСИЛЕВ АРГИРОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 141666.00 лв.\nВАСИЛ АТАНАСОВ АРГИРОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 141668.00 лв."", ""31. Размер"": ""217299.05 €"", ""32. Внесен капитал"": ""217299.05 €"", ""33. Непарична вноска"": ""Описание: Непарична вноска представляваща ВЗИМАНЕ на ЕТ “Багира-1-Васил Аргиров” ЕИК 833098839 към 18.12.2014г. към „Багира” ООД, ЕИК 123622012 с изчислена стойност съгласно Заключение за оценка на непарична вноска на основание чл. 72, ал.2 от ТЗ съгласно Акт за назначаване на вещи лица №20141202142731/03.12.2014г.\nСтойност: 420000.00 лв.\nНомер на акт за назначаване на вещи лица: 20141202142731/03.12.2014""}"
205010064,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205010064,"""ТОНЧО ТОНЧЕВ ЕМ"" ООД",19.09.2026г.,205010064,,ТОНЧО ТОНЧЕВ ЕМ,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Стара Загора, Община: Гурково","с. Паничерево, п.к. 6172",бул./ул. ул. Драва № 5,"Покупка на стоки или други вещи с цел препродажба в първоначален, преработен или обработен вид, продажба на стоки от собствено производство, търговско представителство и посредничество на български и чуждестранни физически и юридически лица, включително посреднически услуги при покупко-продажба, замяна и отдаване под наем на недвижими имоти, сделки с интелектуална собственост, спедиция, хотелиерски, ресторантьорски, туристически, рекламни, информационни, програмни или други услуги, консултантска дейност, покупка, строеж или обзавеждане на недвижими имоти с цел продажба и всяка друга дейност, която по предмет и обем изисква да бъде извършвана по търговски начин и не е забранена за осъществяване от българското законодателство, дори и да не е изброена по - горе. Дейностите, за чието упражняване се изисква разрешително или лиценз, ще бъдат упражнявани след получаването му.",,"{""4. Изписване на чужд език"": ""TONCHO TONCHEV EM"", ""7. Управители"": ""ТОНЧО ГЕОРГИЕВ ТОНЧЕВ, Държава: БЪЛГАРИЯ\nМАРИАНА ГЕОРГИЕВА ТОНЧЕВА, Държава: БЪЛГАРИЯ"", ""11. Начин на представляване"": ""по друг начин:\nзаедно и поотделно"", ""19. Съдружници"": ""ТОНЧО ГЕОРГИЕВ ТОНЧЕВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 50.00 лв.\nМАРИАНА ГЕОРГИЕВА ТОНЧЕВА, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 50.00 лв."", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
205010071,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205010071,"""ЕН - ТРАНС 68"" ЕООД",19.09.2026г.,205010071,,ЕН - ТРАНС 68,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Добрич, Община: Шабла","гр. Шабла, п.к. 9680",бул./ул. УЛ. БАТАК № 15 Адрес на електронна поща: encev.ivanov@gmail.com,"Международен и вътрешен транспорт на товари, със собствени и/или наети транспортни средства и контейнери; вътрешна и външнотърговска дейност; производство, покупка и търговия с цел продажба в първоначален, преработен или обработен вид на всякакъв вид стоки; комисионна, спедиционна, складова и лизингова дейност; търговско представителство и посредничество; туроператорска и агентска дейност, хотелиерство, ресторантьорство; рекламна, информационна дейност, консултантски и финансово-счетоводни услуги, както и всички останали незабранени от закона дейности.",,"{""4. Изписване на чужд език"": ""EN - TRANS 68 LTD"", ""7. Управители"": ""ЕНЧО ИВАНОВ ЕНЧЕВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ЕНЧО ИВАНОВ ЕНЧЕВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""102.26 €"", ""32. Внесен капитал"": ""102.26 €""}"
148116955,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=148116955,"ЕТ ""ХЕЛИН - ДЕСИСЛАВ КОЖУХАРОВ""",19.09.2026г.,148116955,2837/2007 310,ХЕЛИН - ДЕСИСЛАВ КОЖУХАРОВ,Едноличен търговец,БЪЛГАРИЯ,"Област: Варна, Община: Варна","гр. Варна, п.к. 9023","р-н Владислав Варненчик, ж.к. Владислав Варненчик, бл. 304, вх. 3, ет. 5, ап. 40 Адрес на електронна поща: helindoor@gmail.com","TЬPГOBCKA ДEЙHOCT HA EДPO И ДPEБHO, BKЛЮЧИTEЛHO BHOC, ИЗHOC И PEEKCПOPT; TЬPГOBCKO ПPEДCTABИTEЛCTBO И ПOCPEДHИЧECTBO B CTPAHATA И ЧУЖБИHA; KOMИCИOHHA, CПEДИЦИOHHA, CKЛAДOBA, KOHCУЛTAHTCKA, ПPOEKTAHTCKA, ЛИЦEHЗИOHHA, PEKЛAMHA, ИHФOPMAЦИOHHA, ПPOГPAMHA, ИMПPECAPCKA, ЛИЗИHГOBA ДEЙHOCT; CДEЛKИ C ИHTEЛEKTУAЛHA COБCBEHOCT ПO HAДЛEЖHИЯ PEД; ПPOИЗBOДCTBO HA CTOKИ И УCЛУГИ; TPAHCПOPT HA ПЬTHИЦИ И TOBAPИ B CTPAHATA И ЧУЖБИHA; TУPИCTИЧECKA ДEЙHOCT B CTPAHATA И ЧУЖБИHA, CЛEД ЛИЦEHЗ; XOTEЛИEPCKA, PECTOPAHTЬOPCKA, TУPOПEPATOPCKA ДEЙHOCT; ПOKУПKO-ПPOДAЖБИ И OTДABAHE ПOД HAEM HA ДBИЖИMИ И HEДBИЖИMИ BEЩИ И ИMOTИ.",ДЕСИСЛАВ ЩЕРЕВ КОЖУХАРОВ,"{""4. Изписване на чужд език"": ""HELIN - DESISLAV KOZHUHAROV""}"
202244845,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=202244845,"""ДИКЕН"" ЕООД",19.09.2026г.,202244845,,ДИКЕН,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1421","р-н Лозенец, ж.к. “Лозенец”, бул./ул. ул. “Славище” № 13, вх. А","покупка на стоки или други вещи с цел продажба в първоначален, преработен или обработен вид; продажба на стоки от собствено производство; търговско представителство и посредничество; комисионни, спедиционни и превозни сделки; складови сделки; лицензионни сделки; сделки с интелектуална собственост; хотелиерски /извън случаите на чл.2, т.3 от ТЗ/; туристически, рекламни, информационни, програмни, импресарски услуги; консултантски услуги; дизайн; покупка, строеж или обзавеждане на недвижими имоти с цел продажба; лизинг",,"{""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1421\nр-н Лозенец\nж.к. “Лозенец”, бул./ул. ул. “Славище” № 13, вх. А"", ""7. Управители"": ""Красимир Атанасов Василев, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Красимир Атанасов Василев, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1022.58 €"", ""32. Внесен капитал"": ""1022.58 €""}"
202244852,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=202244852,"""ЦИТРИН 88"" ЕООД",19.09.2026г.,202244852,,ЦИТРИН 88,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Благоевград, Община: Гоце Делчев","гр. Гоце Делчев, п.к. 2900","ж.к. -, бул./ул. Паул Ленц № 2, бл. -, вх. Б, ет. 2, ап. - Телефон: -, Факс: -","ПОКУПКА НА СТОКИ С ЦЕЛ ПРЕПРОДАЖБА В ПЪРВОНАЧАЛЕН, ПРЕРАБОТЕН ИЛИ ОБРАБОТЕН ВИД, ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО В СТРАНАТА И ЧУЖБИНА, ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ТЪРГОВСКО ПОСРЕДНИЧЕСТВО, СПЕДИЦИОННИ, ВЪТРЕШНИ И МЕЖДУНАРОДНИ ПРЕВОЗНИ СДЕЛКИ, СКЛАДОВИ СДЕЛКИ, ЛИЗИНГ, СДЕЛКИ С ИНТЕЛЕКТУАЛНА СОБСТВЕНОСТ, ХОТЕЛИЕРСКИ, ТУРИСТИЧЕСКИ, РЕКЛАМНИ, ИНФОРМАЦИОННИ, ПРОГРАМНИ УСЛУГИ, ПОКУПКА, СТРОЕЖИ И ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА, КАКТО И ВСИЧКИ ДРУГИ ДЕЙНОСТИ И УСЛУГИ, НЕЗАБРАНЕНИ ОТ ЗАКОНА И ПОДЗАКОНОВИТЕ НОРМАТИВНИ АКТОВЕ",,"{""4. Изписване на чужд език"": ""TSITRIN 88 PLTD"", ""7. Управители"": ""АНГЕЛ БОРИСЛАВОВ ПЕТРЕЛИЙСКИ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""АНГЕЛ БОРИСЛАВОВ ПЕТРЕЛИЙСКИ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
202244860,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=202244860,"""ТРАНС ЕМ 2012"" ЕООД",19.09.2026г.,202244860,,ТРАНС ЕМ 2012,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1326","р-н Връбница, ж.к. ОБЕЛЯ 2, бл. 278, ет. 10, ап. 47 Телефон: +359878648076; Електронна поща: slaveiko_hristov @abg.bg","ТРАНСПОРТ - ВЪТРЕШЕН И МЕЖДУНАРОДЕН ТРАНСПОРТ, СЕРВИЗНИ УСЛУГИ, СПЕДИЦИЯ, ВЪТРЕШНА И ВЪНШНА ТЪРГОВИЯ, ПРОИЗВОДСТВО НА ПРОМИШЛЕНИ, СЕЛСКОСТОПАНСКИ, ХРАНИТЕЛНИ И БИТОВИ СТОКИ, ТУРИЗЪМ В СТРАНАТА И ЧУЖБИНА, ПОСРЕДНИЧЕСТВО И КОМИСИОНЕРСКИ УСЛУГИ, МЕНИДЖМЪНТ, МАРКЕТИНГ, КОНСУЛТАЦИИ, ХОТЕЛИЕРСТВО, КАКТО И ВСИЧКИ ДРУГИ ДЕЙНОСТИ, КОИТО НЕ СА ЗАБРАНЕНИ ОТ ЗАКОНОДАТЕЛСТВОТО НА РЕПУБЛИКА БЪЛГАРИЯ.",,"{""4. Изписване на чужд език"": ""TRANS EM 2012"", ""6а. Основна дейност по НКИД"": ""Група по НКИД:\nКлас по НКИД: Товарен автомобилен транспорт"", ""7. Управители"": ""СЛАВЕЙКО ЦВЕТАНОВ ХРИСТОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""СЛАВЕЙКО ЦВЕТАНОВ ХРИСТОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1022.58 €"", ""32. Внесен капитал"": ""1022.58 €""}"
205368798,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=205368798,"""КРЕАТИВ КОНСУЛТ 2000"" ЕООД",19.09.2026г.,205368798,,КРЕАТИВ КОНСУЛТ 2000,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Кърджали, Община: Кърджали","гр. Кърджали, п.к. 6600","бул./ул. ул.Петко Рачов Славейков № 2, вх. В, ет. 4, ап. 18","Извършване на консултански услуги, оценяване на съответствието на инвестиционните проекти и упражняване на строителен надзор; Инвеститорски контрол; Проектантска дейност – изготвяне на инвестиционни проекти; Техническо заснемане и обследване на строежи; Консултантска дейност в сферата на строителството; Предварителни проучвания, подготовка на проектанския процес и координация на строителния процес, експертна оценителска дейност; Оценки на недвижими имоти и съоръжения; Технически спецификации; Счетоводни услуги, консултантски услуги, консултации и посредническа дейност; Организиране и ръководство на инвестиционна дейност на български и чуждестранни инвеститори; Търговия със стоки и услуги; Търговия с движими и недвижими имоти, строителна дейност; Инвестиционна – проучвателна, проектантска, инженерингова, иновационна дейност; Търговско представителство и посредничество, агентство; Извършване на дейности, свързани с покупко-продажба на имоти и стоки, както и всички други дейности незабранени от закони, като за дейностите за които се изисква лиценз - след получаването му.",,"{""4. Изписване на чужд език"": ""CREATIVE CONSULT 2000 LTD."", ""7. Управители"": ""АДРИАНА ДИМИТРОВА ПЕТКОВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""АДРИАНА ДИМИТРОВА ПЕТКОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""25.56 €"", ""32. Внесен капитал"": ""25.56 €""}"
204909539,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204909539,"""ИвСиП"" ЕООД",19.09.2026г.,204909539,,ИвСиП,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1000",бул./ул. ул. БАЧО КИРО № 4 Адрес на електронна поща: oant@abv.bg,"ТЪРГОВИЯ И ДРУГИ ДЕЙНОСТИ, РАЗРЕШЕНИ ОТ ЗАКОНА",,"{""4. Изписване на чужд език"": ""IVSIP LTD"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1000\nбул./ул. ул. БАЧО КИРО № 4"", ""7. Управители"": ""ИВАЙЛО ЛАЗАРОВ НИКОЛОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ИВАЙЛО ЛАЗАРОВ НИКОЛОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
204909546,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204909546,"""Милметалс"" ЕООД",19.09.2026г.,204909546,,Милметалс,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Смолян, Община: Девин","гр. Девин, п.к. 4800","бул./ул. ул. РОЖЕН № 4, ет. 3, ап. 7 Адрес на електронна поща: oant@abv.bg","ТЪРГОВИЯ И ДРУГИ ДЕЙНОСТИ, РАЗРЕШЕНИ ОТ ЗАКОНА",,"{""4. Изписване на чужд език"": ""Milmetals ltd"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1000\nж.к. ВРАЖДЕБНА, бул./ул. 28 № 4"", ""7. Управители"": ""МИЛЕНА ВАСИЛЕВА РУСЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""МИЛЕНА ВАСИЛЕВА РУСЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
204909553,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204909553,"""ТРИ ЕМ ВАРНА"" ООД",19.09.2026г.,204909553,,ТРИ ЕМ ВАРНА,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Варна, Община: Аврен","с. Близнаци, п.к. 9132",бул./ул. ул. Струма № 21,"Покупко- прадажба на стоки и други вещи с цел продажба в първоначален, преработен или обработен вид с цел търговия в страната и чужбина външноикономическа дейност, търговско представителство и посредничество, транспортна, таксиметрова, комисионна, спедиторска и туристическа дейност, посреднически,консултантски, хотелиерски услуги, наемодателна дейност, както и всяка друга незабранена от закона дейност.",,"{""4. Изписване на чужд език"": ""TRI EM VARNA Ltd."", ""7. Управители"": ""ИВАНКА ИВАНОВА ЖЕЛЯЗКОВА, Държава: БЪЛГАРИЯ"", ""19. Съдружници"": ""МИЛЕНА МИХАЙЛОВА МОЙНОВА, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 80.00 лв.\nИВАНКА ИВАНОВА ЖЕЛЯЗКОВА, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 120.00 лв."", ""31. Размер"": ""102.26 €"", ""32. Внесен капитал"": ""102.26 €""}"
204909560,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=204909560,"""АдоЯ - РА"" ЕООД",19.09.2026г.,204909560,,АдоЯ - РА,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Стара Загора, Община: Стара Загора","гр. Стара Загора, п.к. 6000","бул./ул. Кольо Ганчев № 86, вх. А, ет. 1, ап. 34 Телефон: 0884513346, Адрес на електронна поща: kamburovaradostina64@gmail.com","Счетоводни услуги, търговия на едро и дребно с хранителни и промишлени стоки, покупка на вещи и стоки с цел продажба, в т.ч. и онлайн (търговия в Интернет) в първоначален, обработен или преработен вид, в т.ч. и вторични суровини, продажба на стоки и вещи собствено производство, продажба и отдаване под наем на недвижими имоти, комисионна, спедиционна (без поща), складова, лизингова дейност, дейност на търговско представителство и посредничество, фризьорски, козметични и шивашки услуги, възстановителни масажни процедури, външнотърговска дейност, както и всяка друга незабранена от закона търговска дейност, след получаване на съответно разрешение, ако такова се изисква.",,"{""6а. Основна дейност по НКИД"": ""Група по НКИД: 6920\nКлас по НКИД: Счетоводни и одиторски дейности"", ""7. Управители"": ""РАДОСТИНА ДИМИТРОВА КАМБУРОВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""РАДОСТИНА ДИМИТРОВА КАМБУРОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""50.00 €"", ""32. Внесен капитал"": ""50.00 €""}"
